Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
The House at Pooh Corner,Alan Alexander Milne,"This deluxe edition of Milnes classic work is a stunning companion to the ""Winnie-the-Pooh 80th Anniversary Edition."" The interior features the unabridged text and Shepards charming illustrations in full color on cream-colored stock, along with a die-cut window that reveals the full-color art on the case cover.",Juvenile Fiction,1961,200,en,No rating,http://books.google.co.in/books?id=qx3hAAAAMAAJ&dq=subject:fantasy&hl=&cd=61&source=gbs_api,http://books.google.com/books/content?id=qx3hAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Amazing Maurice and His Educated Rodents,Terry Pratchett,"A talking cat, intelligent rats, and a strange boy cooperate in a Pied Piper scam until they try to con the wrong town and are confronted by a deadly evil rat king.",Cats,2001,269,en,No rating,http://books.google.co.in/books?id=4M-aQgAACAAJ&dq=subject:fantasy&hl=&cd=62&source=gbs_api,http://books.google.com/books/content?id=4M-aQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Harry Potter and the Prisoner of Azkaban,"Inc. Scholastic, J. K. Rowling, Mary GrandPré, Kazu Kibuishi","During his third year at Hogwarts School for Witchcraft and Wizardry, Harry Potter must confront the devious and dangerous wizard responsible for his parents' deaths.",Juvenile Fiction,2013-08-27,464,en,No rating,http://books.google.co.in/books?id=uUp5mAEACAAJ&dq=subject:fantasy&hl=&cd=63&source=gbs_api,http://books.google.com/books/content?id=uUp5mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Tombs of Atuan,Ursula K. Le Guin,"From Ursula K. Le Guin -- winner of numerous awards including the National Book Award, a Pushcart Prize, five Hugos, five Nebula Awards, the Kafka Award and others -- comes another exciting tale. They took away everything. Home, family possession. They gave her a name. Arha, the Eaten One. They dedicated her life as high priestess to the ancient and nameless Powers of the Earth. And set her down at the Place of the Tombs in the deserts of Atuan. Then, suddenly, a thief came to the dark, endless labyrinth of her kingdom, seeking the greatest treasure of the Tombs, the broken Ring of Erreth-Akbe. A young wizard, Ged...",Fantasy,1988,256,en,No rating,http://books.google.co.in/books?id=ytchAQAAIAAJ&dq=subject:fantasy&hl=&cd=64&source=gbs_api,http://books.google.com/books/content?id=ytchAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Harry Potter and the Half-Blood Prince,J. K. Rowling,"Sixth-year Hogwarts student Harry Potter gains valuable insights into the boy Voldemort once was, even as his own world is transformed by maturing friendships, schoolwork assistance from an unexpected source, and devastating losses.",Juvenile Fiction,2005,652,en,No rating,http://books.google.co.in/books?id=OWIauAEACAAJ&dq=subject:fantasy&hl=&cd=65&source=gbs_api,http://books.google.com/books/content?id=OWIauAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Subtle Knife,Philip Pullman,"""Deluxe 10th-anniversary edition""--Jacket.",Fantasy,2007,376,en,No rating,http://books.google.co.in/books?id=4X1JAQAAIAAJ&dq=subject:fantasy&hl=&cd=66&source=gbs_api,http://books.google.com/books/content?id=4X1JAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Dark is Rising,Susan Cooper,A Margaret K. McElderry Book.,Juvenile Fiction,1973-04,328,en,3.5,http://books.google.co.in/books?id=EiqUckhKnE4C&printsec=frontcover&dq=subject:fantasy&hl=&cd=67&source=gbs_api,http://books.google.com/books/content?id=EiqUckhKnE4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Peter Pan,Sir J. M. Barrie,"The adventures of the three Darling children in Never-Never Land with Peter Pan, the boy who would not grow up. Illustrations compiled from late nineteenth and early twentieth century editions of the book.",Juvenile Fiction,2000-08,176,en,4.5,http://books.google.co.in/books?id=_dS8gO7N_6kC&dq=subject:fantasy&hl=&cd=68&source=gbs_api,http://books.google.com/books/content?id=_dS8gO7N_6kC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Stardust,Neil Gaiman,"Stardust is an enchanting and enthralling novel from Sunday Times bestseller and master storyteller Neil Gaiman. 'Charming in every sense of the word, and deeply satisfying' (Time Out), it will delight fans of Terry Pratchett and J.R.R. Tolkien's The Hobbit, as well as those who loved the feature film starring Robert De Niro, Claire Danes, Rupert Everett and Michelle Pfeiffer among others. Life moves at a leisurely pace in the tiny town of Wall - named after the imposing stone barrier which separates the town from a grassy meadow. Here, young Tristran Thorn has lost his heart to the beautiful Victoria Forester and for the coveted prize of her hand, Tristran vows to retrieve a fallen star and deliver it to his beloved. It is an oath that sends him over the ancient wall and into a world that is dangerous and strange beyond imagining . . . Includes extra material exclusive to this Headline edition.",Courtship,2005,196,en,No rating,http://books.google.co.in/books?id=Q5V5PwAACAAJ&dq=subject:fantasy&hl=&cd=69&source=gbs_api,http://books.google.com/books/content?id=Q5V5PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Return of the King,John Ronald Reuel Tolkien,A chronicle of the great War of the Ring between the hobbits and the Enemy who made the One Ring.,FICTION,1994,434,en,4.5,http://books.google.co.in/books?id=nVZ0hDMCKkoC&dq=subject:fantasy&hl=&cd=71&source=gbs_api,http://books.google.com/books/content?id=nVZ0hDMCKkoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Moomin, Mymble and Little My",Tove Jansson,"Finnish artist Tove Jansson's Moomin stories have been continually in print for more than half a century, in 35 languages. They are among Europe's best loved and enduring children's classics, and through the TV animation (BBC2), the warm-hearted, whimsical creatures of Moomin valley have been brought to a new younger British audience.Introducing the first Sort Of Children's Classic in a new English version by Sophie Hannah. Sort of Books proudly presents the original full colour Moomin picture book with its irresistible cut-out page designs and playful rhyming text in a new version by one of Britain's star poets.",Children's stories,2001,24,en,No rating,http://books.google.co.in/books?id=x7gvAAAACAAJ&dq=subject:fantasy&hl=&cd=73&source=gbs_api,http://books.google.com/books/content?id=x7gvAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Tales from Earthsea,Ursula K. Le Guin,"Exploring the legend of Earthsea's history, people, languages, literature, and magic, this collection of four magical stories is now available in a paperback edition.",Fiction,2002,340,en,4,http://books.google.co.in/books?id=Fc4vX8-vQPgC&dq=subject:fantasy&hl=&cd=76&source=gbs_api,http://books.google.com/books/content?id=Fc4vX8-vQPgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Lion, the Witch and the Wardrobe",Clive Staples Lewis,"The best-selling rack edition of The Lion, the Witch and the Wardrobe now has a movie still cover and an eight-page movie still insert! ""Excellent for Homeschool Use""",Juvenile Fiction,1970,204,en,No rating,http://books.google.co.in/books?id=WWMrAAAAYAAJ&dq=subject:fantasy&hl=&cd=78&source=gbs_api,http://books.google.com/books/content?id=WWMrAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Moominland Midwinter,Tove Jansson,"Everyone knows that the Moomins sleep through the winter, but this year Moomintroll discovers that winter is worth waking up for after all.",Juvenile Nonfiction,1971,121,en,No rating,http://books.google.co.in/books?id=80oscBYjQZEC&dq=subject:fantasy&hl=&cd=79&source=gbs_api,http://books.google.com/books/content?id=80oscBYjQZEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lives of Christopher Chant,Diana Wynne Jones,"The childhood of Chrestomanci. Everything in this book happens at least twenty-five years before the story told in Charmed Life... Discovering that he has nine lives and is destined to be the next 'Chrestomanci' is not part of Christopher's plans for the future: he'd much rather play cricket and wander around his secret dream worlds. But he soon finds that destiny is difficult to avoid, and that having more than the usual number of lives is pretty inconvenient -- especially when you lose them as easily as he does Then an evil smuggler, known only as The Wraith, threatens the ways of the worlds and forces Christopher to take action...",Juvenile Fiction,2000,326,en,No rating,http://books.google.co.in/books?id=5IrSU1j6Tx0C&dq=subject:fantasy&hl=&cd=80&source=gbs_api,http://books.google.com/books/content?id=5IrSU1j6Tx0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Now We are Six,Alan Alexander Milne,"Here are the poems of childhood, of summer days at the beach and rainy days at the window, fishing trips and fanciful ones. Here are Christopher Robin's wheezles and sneezles, James Morrison's wayward mother, and so much more. Bright in color and true in spirit, these books are perfect for giving--to Pooh fans of all ages. Copyright © Libri GmbH. All rights reserved.",Juvenile Nonfiction,1955,116,en,No rating,http://books.google.co.in/books?id=PK0VnizJJP8C&dq=subject:fantasy&hl=&cd=81&source=gbs_api,http://books.google.com/books/content?id=PK0VnizJJP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Happy Prince and Other Stories,"Oscar Wilde, Michael Mac Liammoir","Includes The Happy Prince, The Selfish Giant, The Devoted Friend, The Remarkable Rocket, The Nightingale and the Rose, The Young King, The Birthday of the Infanta, The Star-Child, and The Fisherman and His Soul.",Fairy tales,1985-04-01,185,en,No rating,http://books.google.co.in/books?id=Y5dUcAAACAAJ&dq=subject:fantasy&hl=&cd=83&source=gbs_api,No thumbnail available
To Kill a Kingdom,Alexandra Christo,"Lira, a famous siren, must prove herself by stealing the heart of the man, a siren-hunting prince who's threatening her race in this action-packed debut.",Juvenile Fiction,2018-03-06,352,en,4,http://books.google.co.in/books?id=2yg_DwAAQBAJ&dq=subject:fantasy&hl=&cd=84&source=gbs_api,http://books.google.com/books/content?id=2yg_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Wizard of Oz,Lyman Frank Baum,"Dorothy and her dog, Toto, must go to the Emerald City to ask the Wizard for help to get back home after a cyclone transports them to the land of Oz.",Fiction,1992-09,200,en,No rating,http://books.google.co.in/books?id=h4AC2DtqylcC&dq=subject:fantasy&hl=&cd=85&source=gbs_api,http://books.google.com/books/content?id=h4AC2DtqylcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Shining,Stephen King,Reissue of the international bestseller in dramatic new graphic cover style,Ameriška književnost - grozljivke,2007,0,en,No rating,http://books.google.co.in/books?id=tOegOQAACAAJ&dq=subject:fantasy&hl=&cd=86&source=gbs_api,http://books.google.com/books/content?id=tOegOQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Six of Crows,Leigh Bardugo,"Six dangerous outcasts and one impossible heist. Kaz's crew is the only thing that might stand between the world and destruction, if the crew members don't kill each other first.",Brigands and robbers,2018-02-06,0,en,No rating,http://books.google.co.in/books?id=EU4FMQAACAAJ&dq=subject:fantasy&hl=&cd=89&source=gbs_api,http://books.google.com/books/content?id=EU4FMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Moominpappa at Sea,Tove Jansson,"Feeling his family's life is too safe and fixed, Moominpappa moves them to a lighthouse on an island to lead a life full of troubles, and indeed they find many mysteries in that lonely place.",Juvenile Fiction,2010-10-26,242,en,No rating,http://books.google.co.in/books?id=rVjOh08C6KIC&dq=subject:fantasy&hl=&cd=90&source=gbs_api,http://books.google.com/books/content?id=rVjOh08C6KIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bartholomew and the Oobleck,Unknown Author,"The king, tired of rain, snow, sun, and fog, commands his magicians to make something else come down from the sky, but when oobleck falls, in sticky greenish droplets, Bartholomew Cubbins shames the king and saves the kingdom.",Juvenile Nonfiction,1949-10-12,62,en,5,http://books.google.co.in/books?id=US5ZAAAAYAAJ&dq=subject:fantasy&hl=&cd=92&source=gbs_api,http://books.google.com/books/content?id=US5ZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Story of Doctor Dolittle,Forgotten Books,"The adventures of a kind-hearted doctor, who is fond of animals and understands their language, as he travels to Africa with some of his favorite pets to cure the monkeys of a terrible sickness.",Animals,1920,180,en,No rating,http://books.google.co.in/books?id=jFAfQ1ONsrYC&dq=subject:fantasy&hl=&cd=94&source=gbs_api,http://books.google.com/books/content?id=jFAfQ1ONsrYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Way of Kings,Brandon Sanderson,A new epic fantasy series from the New York Times bestselling author chosen to complete Robert Jordan's The Wheel of Time® Series,Fiction,2011-05-24,1284,en,5,http://books.google.co.in/books?id=LN_a49HEpmwC&dq=subject:fantasy&hl=&cd=95&source=gbs_api,http://books.google.com/books/content?id=LN_a49HEpmwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Finn Family Moomintroll,Tove Jansson,"Moomintroll and his friends, Snufkin and Sniff, find a hat with magical powers.",Juvenile Fiction,2010-04-27,173,en,No rating,http://books.google.co.in/books?id=actiAwAAQBAJ&dq=subject:fantasy&hl=&cd=96&source=gbs_api,http://books.google.com/books/content?id=actiAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Eragon,Christopher Paolini,"In Alagaesia, a fifteen-year-old boy of unknown lineage called Eragon finds a mysterious stone that weaves his life into an intricate tapestry of destiny, magic, and power, peopled with dragons, elves, and monsters.",Juvenile Fiction,2006,770,en,5,http://books.google.co.in/books?id=0ovOTsTs22AC&dq=subject:fantasy&hl=&cd=97&source=gbs_api,http://books.google.com/books/content?id=0ovOTsTs22AC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Fantastic Beasts and Where to Find Them,J. K. Rowling,"An approved textbook at Hogwarts School of Witchcraft and Wizardry since first publication, Fantastic Beasts and Where to Find Them is an indispensable guide to the magical beasts of the wizarding world. Muggles who have seen the eponymous film or read the Harry Potter novels will be familiar with some of these beasts - the Niffler, the Thunderbird, the Hippogriff ... This new paperback edition features the recently revised 2017 text, which includes six curious new creatures that inhabit the North American continent, and a new foreword from Newt Scamander that sheds fascinating light on the events surrounding a serious breach in the International Statute of Secrecy which took place in New York in the 1920s. This new paperback edition features gorgeously shimmery snakeskin detail on the foil effect jacket and line illustrations throughout by Tomislav Tomic. Newt Scamander's masterpiece has entertained wizarding families through the generations. Witches, wizards and Muggles of all ages will delight in discovering the extraordinary habits and habitats of magical beasts from across five continents.",Fiction,2018-01-25,145,en,No rating,http://books.google.co.in/books?id=1QlADwAAQBAJ&dq=subject:fantasy&hl=&cd=98&source=gbs_api,http://books.google.com/books/content?id=1QlADwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
